AfterIGo, http://www.afterigo.com/, {'status': '0'}
Ampulse, https://ampulse.com, {'status': '1'}
ASCAPPE, https://ascappe.com, {'status': '1'}
Align Matters, https://alignmatters.com, {'status': '0'}
Arbiclaims, https://Arbiclaims.com, {'status': '2'}
AdviseHub, https://advisehub.com, {'status': '1'}
Advocatalog, http://www.advocatalog.com/, {'status': '1'}
AlgoValue, https://www.algovalue.com, {'status': '0'}
Arrest SOS, http://arrestsos.com, {'status': '1'}
Audvi, https://audvi.com, {'status': '0'}
Avvo, https://www.avvo.com/, {'status': '0'}
Bitproof, https://bitproof.io, {'status': '0'}
Bluetree Legal Connect, http://www.bluetreelegal.com, {'status': '0'}
Briefed, http://www.briefedlawyer.co.uk/, {'status': '0'}
Caldeco, https://calde.co, {'status': '1'}
CapMail, https://capmail.eu, {'status': '0'}
Blackletter, https://blackletter.io, {'status': '0'}
Business Integrity, https://www.business-integrity.com, {'status': '1'}
CaseHub, https://casehub.co, {'status': '1'}
Caselinq, https://www.caselinq.com, {'status': '0'}
CaseRails, http://www.caserails.com, {'status': '1'}
Claim Kit, https://www.claimkit.com, {'status': '2'}
ClearContract, http://www.clearcontract.com/, {'status': '1'}
CliXLEX, https://clixlex.com, {'status': '2'}
contnu, https://contnu.com, {'status': '1'}
Contract Cloud, http://web.contractcloudinc.com/, {'status': '0'}
ContratosApp, http://www.contratosapp.com/, {'status': '0'}
coparently, https://coparently.com, {'status': '0'}
counselytics, http://www.counselytics.com/, {'status': '2'}
CourtReader, https://courtreader.co.il, {'status': '0'}
Credit Swarm, http://creditswarm.herokuapp.com/, {'status': '1'}
Crowdfunding Compliance Center, https://cfcomply.com, {'status': '0'}
CrowdLaw, https://congress.crowd.law, {'status': '0'}
DATY, https://daty.cz, {'status': '2'}
Dealcircle, https://dealcircle.co, {'status': '0'}
DealSheet, http://www.dealsheet.com/, {'status': '1'}
Depot Services, Inc., https://legallogs.com, {'status': '2'}
LegalRisk.io, https://www.legalrisk.co.uk, {'status': '0'}
Derecho24, https://derecho24.cl, {'status': '0'}
DiligenceEngine, https://diligenceengine.com/, {'status': '2'}
DocNav, https://docnavapp.com, {'status': '1'}
DraftLaw, https://draftlaw.com, {'status': '1'}
EasyDataMaps, https://easydatamaps.com/, {'status': '2'}
EasyNDA, https://easynda.com, {'status': '0'}
Effective decision, , {'status': '0'}
ExpertBids, https://expertbids.com, {'status': '0'}
EzVsa, https://app.ezvsa.com, {'status': '1'}
Firmex, http://www.firmex.com/, {'status': '0'}
Firmzen, https://firmzen.com, {'status': '1'}
Foundee, https://foundee.com, {'status': '0'}
Forced Labour Abolition Group (FLAG), http://flag-justice.org, {'status': '0'}
GPSOX, https://gpsox.com, {'status': '1'}
Gracular, https://gracular.com, {'status': '0'}
Hoip, https://hoip.me, {'status': '1'}
Hubbard One, http://www.legalcurrent.com/tag/hubbard-one/, {'status': '2'}
Esq.me, https://esqmelaw.com/, {'status': '0'}
iNation, https://ination.io, {'status': '2'}
Indexed IO, https://indexed.io, {'status': '0'}
Inkdit, https://inkdit.com, {'status': '1'}
InLaw.Me, http://www.inlaw.me/, {'status': '1'}
Inolyst, https://inolyst.com, {'status': '0'}
IP Shark, https://ipshark.com, {'status': '0'}
Ipselex, https://ipselex.com, {'status': '1'}
Law Mixer, https://lawmixer.com, {'status': '1'}
JammedUp, http://www.jammedup.com/, {'status': '1'}
Juridicus, https://juridicus.fi, {'status': '0'}
JustiServ, http://justiserv.myinstapage.com/, {'status': '1'}
Kabuk Law, https://www.kabuklaw.com, {'status': '1'}
Kinso, http://www.kinso.ca/, {'status': '0'}
Last5, https://last5.co, {'status': '1'}
Lateral.ly, https://laterally.com/landing, {'status': '0'}
LAWfone on Demand, https://lawfone.com, {'status': '1'}
Lawful.ly, http://lawful.ly, {'status': '1'}
Lawger, https://lawger.com/, {'status': '0'}
LawGo Inc., https://www.lawgo.co, {'status': '0'}
LawKick, https://LawKick.com, {'status': '2'}
Lawpolis, http://www.lawpolis.com/, {'status': '1'}
LawVisors, http://lawvisors.com, {'status': '0'}
Lawyerfy, https://lawyerfy.com, {'status': '1'}
LawyerMatch, https://lawyermatch.me, {'status': '0'}
LawyerUp, https://www.lawyerup.com, {'status': '0'}
Legal Chrome, https://patent-chrome.com, {'status': '1'}
Legal Flow, https://legalflow.pro, {'status': '0'}
Legal Hero, https://legalhero.com, {'status': '0'}
Legal Simplicity, https://legalsimplicity.co/, {'status': '1'}
LegalInc Corporate Services, https://legalinc.com, {'status': '0'}
LEGALIX, https://legalix.com, {'status': '0'}
Legalshine, http://www.legalshinehq.com/, {'status': '1'}
Legify, https://www.legify.com, {'status': '1'}
Lex Machina, https://lexmachina.com/, {'status': '0'}
Lexiqual, http://lexiqual.com, {'status': '0'}
ModusP, https://modusp.com, {'status': '1'}
LegalLogs, https://www.legallogs.com, {'status': '0'}
Lexvisors, https://lexvisors.com, {'status': '1'}
Lig Technologies Ltd, https://lig-it.com, {'status': '1'}
LiveOffice LLC, http://www.liveoffice.com, {'status': '0'}
Lucolo, https://lucolo.com, {'status': '0'}
Lexicata, https://lexicata.com/, {'status': '2'}
matterBase, http://www.matterbase.com/, {'status': '1'}
MBLOK, https://mblok.ca, {'status': '1'}
MyCourthouse, http://www.mycourthouse.com/, {'status': '1'}
MyLawBid, http://www.mylawbid.com/, {'status': '0'}
MyLegalCoverage, Inc. (MLC), http://www.mylegalcoverage.com/, {'status': '1'}
NOTARY 4 ROTARY, http://%20www.notary4rotary.com/, {'status': '0'}
Openlegal, https://openlegal.co, {'status': '0'}
PasteLaw, https://pastelaw.com, {'status': '1'}
RecordLogix, http://recordlogix.com, {'status': '1'}
Ratchet Technology, http://lawratchet.com, {'status': '1'}
phraseup*, https://phraseup.com, {'status': '1'}
plainlegal, http://www.plainlegal.com.au, {'status': '0'}
PactSafe, https://pactsafe.com/, {'status': '0'}
Quicklysign, https://quicklysign.com, {'status': '0'}
RION Corp., https://rioncorp.com, {'status': '1'}
RiverGlass, Inc., http://www.riverglassinc.com, {'status': '2'}
Rnovo, https://rnovo.cl, {'status': '0'}
RocketMatter, https://www.rocketmatter.com/, {'status': '0'}
RSVP Law, http://rsvplaw.com/, {'status': '2'}
Mystacks, Inc., https://www.lawyaw.com, {'status': '2'}
Snap Law, https://snaplaw.co/, {'status': '0'}
Snapterms, http://snapterms.com, {'status': '1'}
Speedy Counsel, http://www.speedycounsel.com/, {'status': '1'}
Shortsaleopedia, http://shortsaleopedia.com/, {'status': '0'}
SubroFlash, https://subroflash.com, {'status': '1'}
SupportPay, http://supportpay.com/, {'status': '0'}
Task Central, http://www.taskcentral.com.au/, {'status': '0'}
Ticket Warrior, https://ticketwarrior.me, {'status': '1'}
TermSheet.io, https://termsheet.io, {'status': '1'}
Terminis, https://terminis.com, {'status': '0'}
TenderScout, http://www.tenderscout.com/, {'status': '2'}
VisaEase, https://visaease.com, {'status': '1'}
Vindula, https://vindula.com, {'status': '1'}
VentureDocs, https://venturedocs.com/, {'status': '0'}
VaultSwap, https://VaultSwap.com, {'status': '1'}
Tyche, https://www.tycherisk.co/, {'status': '0'}
ZipCourt, https://zipcourt.com, {'status': '1'}
accreditation.io, http://accreditation.io, {'status': '1'}
Access Family Law, https://www.accessfamilylaw.com/, {'status': '0'}
Excellara, https://www.linkedin.com/company/excellara, {'status': '1'}
Writora, , {'status': '1'}
Willow, https://startwillow.com, {'status': '1'}
Virtual Viewbox, http://www.virtualviewbox.com/, {'status': '1'}
TopicLogic, https://topiclogic.net, {'status': '0'}
Custom Counsel, https://www.customcounsel.com, {'status': '1'}
TeamPatent, http://teampatent.com/, {'status': '0'}
SecureSend, http://www.getsecuresend.com/, {'status': '2'}
AgileLaw, LLC, http://www.agilelaw.com/, {'status': '0'}
Impera, http://www.imperalegal.com/, {'status': '1'}
Fair and Square, https://www.fairandsquare.ie, {'status': '0'}
Jury Box, https://jurybox.com, {'status': '0'}
CaseGlide, https://caseglide.com/, {'status': '0'}
Lawbrery, http://www.thelawbrery.com/, {'status': '1'}
ChartaCourse, https://www.chartacourse.com, {'status': '0'}
Zegal, https://zegal.com/, {'status': '0'}
Digital Currency Council, http://www.digitalcurrencycouncil.com/, {'status': '1'}
ContactRoom, https://contractroom.com, {'status': '0'}
CuroLegal, https://www.curolegal.com/, {'status': '0'}
DivorceSecure, https://divorcesecure.com, {'status': '2'}
DocEx Legal, https://www.docexlegal.com, {'status': '0'}
Esquify, https://www.esquify.com, {'status': '2'}
Get Legal Counsel, https://www.getlegalcounsel.com, {'status': '1'}
Infinote, https://www.infinote.com, {'status': '1'}
IQTell, https://www.iqtell.com, {'status': '1'}
NextPoint, http://www.nextpoint.com/, {'status': '0'}
jEugene, https://www.jeugene.com, {'status': '1'}
Killer Kontracts, https://www.killerkontracts.com, {'status': '1'}
Wire Lawyer, http://wirelawyer.herokuapp.com/, {'status': '1'}
Law Ruler, https://www.lawruler.com/, {'status': '0'}
Access Solicitor, http://www.accesssolicitor.com/, {'status': '0'}
LawGeex, https://www.lawgeex.com, {'status': '0'}
LawStudio, https://www.lawstudio.com, {'status': '0'}
LawToons, https://www.lawtoons.in/, {'status': '0'}
Lawurli, https://lawurli.com, {'status': '1'}
Legal Linkup, https://www.legallinkup.com, {'status': '0'}
Legal Talk Network, https://legaltalknetwork.com/, {'status': '0'}
LexBlog, https://www.lexblog.com, {'status': '0'}
RAVN Systems, https://www.ravn.co.uk/, {'status': '2'}
Legal Space, https://legalspace.world/, {'status': '1'}
Should I Sign, https://www.shouldisign.com/, {'status': '1'}
Counsl.co, https://www.counsl.co/, {'status': '1'}
NextGen Reporting, http://www.nextgenreporting.com/, {'status': '2'}
DTI Global, https://www.dtiglobal.com/, {'status': '0'}
Civil Soot, https://civilsoot.com, {'status': '1'}
Obolus, https://estatepass.com/, {'status': '1'}
Greenhouse, https://allaregreen.us/, {'status': '0'}
Visafolder, http://www.visafolder.com/, {'status': '1'}
EXOCHAIN, https://exochain.net/, {'status': '0'}
Lexcarts, https://www.lexcarts.com/, {'status': '0'}
Functional Imperative, https://www.functionalimperative.com, {'status': '2'}
Compendor GmbH, https://www.compendor.de, {'status': '0'}
Prolorem, http://www.prolorem.com/, {'status': '1'}
Legal OnRamp, https://www.legalonramp.com, {'status': '2'}
IP Nexus, https://www.ipnexus.com/, {'status': '0'}
VisiRule, http://lpa.co.uk/vsr.htm, {'status': '0'}
CommonAccord, http://www.commonaccord.org/, {'status': '0'}
TurboPatent, http://turbopatent.com/, {'status': '2'}
Patnav, http://patnav.co/, {'status': '1'}
Everlaw, https://www.everlaw.com/, {'status': '0'}
Modria, https://www.modria.com, {'status': '2'}
Lex Quantus Analytics, https://www.lexquantusanalytics.com/, {'status': '1'}
PacerPro, https://www.pacerpro.com/, {'status': '0'}
Foxwordy Inc., https://www.foxwordy.com, {'status': '0'}
Coherent Knowledge, http://coherentknowledge.com/, {'status': '0'}
LEVERTON, https://leverton.ai, {'status': '0'}
Compensation2Go GmbH, https://compensation2go.com/, {'status': '0'}
PredictGov, http://predictgov.com/, {'status': '0'}
Riverview Law, http://www.riverviewlaw.com/, {'status': '2'}
Bend Law Group, PC, http://www.bendlawoffice.com/, {'status': '0'}
Surukam Analytics, https://www.surukam.com, {'status': '1'}
FAQ Recht, https://www.FAQ-Recht.de, {'status': '1'}
Justice Toolbox, Inc., https://www.justicetoolbox.com, {'status': '0'}
HourVoice, https:// hourly workers can rate their employers, {'status': '0'}
SimpleCitizen, http://www.simplecitizen.org/, {'status': '0'}
Lawyaw, https://www.lawyaw.com/, {'status': '0'}
Tologix Expert Systems Inc., http://tologix.com; https://www.investorstatelawguide.com, {'status': '0'}
eJust, http://www.ejust.fr/, {'status': '0'}
SKUANI Ltd., https://www.skuani.com, {'status': '1'}
Legal Insights, https://www.legalinsights.com.br, {'status': '0'}
Early Neutral Appraisals (ENAp), https://www.earlyneutralappraisals.com/, {'status': '1'}
Dalton One Legal Technologies, https://dalton.one/, {'status': '1'}
LegalOne Inc, https://www.legalone.ch, {'status': '0'}
Doctual Ltd., https://www.doctual.com, {'status': '1'}
Bootstrap Legal, https://www.bootstraplegal.com, {'status': '0'}
LegalOptics, https://www.legaloptics.com/, {'status': '1'}
MaxVal, https://www.symphonyIAM.com, {'status': '0'}
iDisclose, https://www.idisclose.com, {'status': '2'}
JustLegal, https://www.justlegalmarketing.com/, {'status': '0'}
Justly, Inc., https://www.justly.com, {'status': '1'}
Law Data Science, https://www.lawdatascience.com/, {'status': '1'}
LegalKite Ltd, https://legalkite.ch, {'status': '0'}
Independent Strategies Digital, https://www.independentstrategies.de, {'status': '0'}
XRef Software Solutions, https://www.xrefonline.com, {'status': '0'}
Precisely, https://precisely.se, {'status': '0'}
EDocGen LLC, https://www.edocgen.com, {'status': '0'}
Moodul, https://www.moodul.com, {'status': '0'}
Information Navigators, https://www.informationnavigators.com, {'status': '0'}
dealWIP Inc., https://www.dealwip.co/, {'status': '1'}
Justiça Simples, https://www.justicasimples.com.br, {'status': '0'}
Hot Neuron LLC, https://www.cluster-text.com, {'status': '0'}
Ogayar Co., http://ogayarconsulting.com, {'status': '0'}
INIRES, https://www.inires.se, {'status': '1'}
legalefacile.com, https://www.italianonlinecontracts.com, {'status': '0'}
LawPath, http://lawpath.com.au, {'status': '0'}
LegalFly, http://www.legalfly.net/, {'status': '0'}
Case.one, https://case.one, {'status': '0'}
VistaDraft LTD, https://www.vistadraft.com, {'status': '0'}
Evisort Inc., https://www.evisort.com, {'status': '0'}
Legalosity, https://legalosity,com, {'status': '0'}
Class Action App, https://classactionapp.com, {'status': '0'}
SirionLabs, http://www.sirionlabs.com, {'status': '0'}
Fair Outcomes, Inc., https://www.fairoutcomes.com, {'status': '0'}
DrugPatentWatch, https://www.drugpatentwatch.com/, {'status': '0'}
Zola Suite, https://zolasuite.com/, {'status': '0'}
8of9, http://www.8of9.nyc, {'status': '0'}
Advobot, https://advobot.co, {'status': '0'}
Workproducts Inc, http://www.workproducts.com, {'status': '1'}
Wise Contracts, http://www.wisecontracts.com/, {'status': '1'}
WibniLabs, http://www.wibnilabs.com/home, {'status': '1'}
VR-Mail, vr-mail.com, {'status': '1'}
WayToSettle, https://waytosettle.com, {'status': '1'}
VisionClerk, http://www.visionclerk.com/, {'status': '2'}
Visabot, https://Visabot.co, {'status': '1'}
Ascent Technologies Inc., https://www.ascentregtech.com/, {'status': '0'}
Aspirea Technologies, http://aspireatech.com/, {'status': '0'}
VerdictAdvantage, http://www.verdictadvantage.com/, {'status': '1'}
Vector Legal Method, https://www.vectorlegalmethod.com/, {'status': '0'}
AssistMyCase, https://www.assistmycase.com/, {'status': '0'}
Uabide, https://www.uabide.com/, {'status': '1'}
Trustatom, https://trustatom.com, {'status': '1'}
Tranxact, https://www.tranxact.co, {'status': '0'}
ThreadKM, https://www.threadkm.com, {'status': '0'}
The Summit Investments, SL, https://portalabogados.es/, {'status': '1'}
BestQuire, https://www.bestquire.com, {'status': '1'}
Bright Advise, https://brightadvise.com/en, {'status': '0'}
Legasis Services Private Limited, https://legasisservices.com/, {'status': '0'}
Discovia, https://www.discovia.com/, {'status': '2'}
Quegal.com, https://quegal.com, {'status': '0'}
Lexstart, https://www.lexstart.com/, {'status': '0'}
Secure Privacy.AI, https://secureprivacy.ai/, {'status': '0'}
Statera, https://stateraenergy.co.uk/, {'status': '0'}
eVue Digital Labs, https://www.evuedigital.com/, {'status': '1'}
IntelliLaw, https://www.intelli-law.com, {'status': '0'}
EASYLAW ASIA, https://www.easylaw.com.my, {'status': '0'}
litsmart, http://www.litsmart.in/, {'status': '0'}
E-startup India, https://www.e-startupindia.com/, {'status': '0'}
LegalSpell, http://www.legalspell.in/, {'status': '1'}
Lawply.com, https://lawply.com/, {'status': '2'}
Lawgin, https://www.lawgin.com/, {'status': '0'}
ShieldMyfiles, https://www.shieldmyfiles.com/, {'status': '1'}
LawyerQuote, https://lawyerquote.com.au/, {'status': '1'}
PECULE Innovations, https://www.rentagreementregistration.com, {'status': '1'}
Casefunder, http://www.casefunder.org/, {'status': '1'}
Added Life Value AG, https://www.addedlifelvalue.com, {'status': '1'}
Lawyer.com, https://www.lawyer.com/, {'status': '0'}
LeasePilot, https://leasepilot.co/about-us/, {'status': '0'}
StartupFactCheck, https://startupfactcheck.com/, {'status': '1'}
LexGO, https://lexgo.com.br, {'status': '0'}
Netcog, http://www.netcog.net/, {'status': '1'}
LegalBods, https://LegalBods.com, {'status': '0'}
Quarule, https://www.quarule.com/, {'status': '0'}
Reduse, http://www.reduse.co.uk/, {'status': '1'}
Shakeup Online Sdn Bhd, https://www.shakeup.online, {'status': '0'}
Legal Innovation Paris, http://legal-innovation.paris/, {'status': '1'}
Rightz, http://rightz.co/, {'status': '1'}
RovBOT, http://www.rovbot.ca/, {'status': '1'}
BDM-Corporate Sales & Alliances, https://www.legalresolved.com/, {'status': '2'}
Codify Law, http://codify-law.com/, {'status': '0'}
Concis.ly, http://concis.ly/, {'status': '1'}
Lawcunae Infomation Solutions, http://www.lawcunae.com/, {'status': '1'}
LegalQ, http://www.legalq.net/, {'status': '1'}
Expertily, https://www.expertily.com/, {'status': '0'}
MainLaws, https://mainlaws.pr.co, {'status': '0'}
HowToFile TV, https://www.howtofile.tv, {'status': '1'}
LawVu ltd, https://lawvu.com/, {'status': '0'}
Litimetrics Inc, https://www.litimetrics.com, {'status': '0'}
Neksus Technologies, http://www.neksus.co.uk/, {'status': '1'}
Linkilaw, https://linkilaw.com/, {'status': '0'}
amicable apps, https://amicable.io, {'status': '0'}
Juris, http://jurisproject.io/, {'status': '0'}
ChirpCase, http://www.chirpcase.com/, {'status': '1'}
ContractWiser, http://www.contractwiser.com, {'status': '1'}
Shop Immigration, https://www.shopimmigration.com, {'status': '2'}
Prenupta, https://prenupta.com/, {'status': '0'}
Wonder.Legal, https://www.wonder.legal, {'status': '0'}
filerskeepers, https://www.filerskeepers.com, {'status': '0'}
Smarter Drafter, https://smarterdrafter.com.au/, {'status': '0'}
NosterLex, https://www.nosterlex.com, {'status': '1'}
EDZ Systems, http://www.edzsystems.com, {'status': '0'}
Clerical, https://clerical.ai, {'status': '2'}
Legal Science, LLC, https://www.legalscience.com, {'status': '0'}
JustVice, Inc., https://www.justvice.com, {'status': '1'}
Yerra Solutions AG, https://www.yerrasolutions.com/yerra-clearly, {'status': '2'}
Kodex Bilisim, https://www.kodexbilisim.com, {'status': '0'}
NuLaw, https://nulaw.co/, {'status': '0'}
A2.Legal, https://A2Legal.RU, {'status': '0'}
LegalUp Ltd., https://www.legalup.m, {'status': '0'}
AJC Asesor fiscal y contable en Madrid, https://fiscalmadrid.com/, {'status': '0'}
Legalbox.io, https://legalbox.io, {'status': '2'}
LawCloud, https://www.lawcloud.co/, {'status': '0'}
Onit, https://www.onit.com/, {'status': '0'}
DIGURA, https://www.digura.dk, {'status': '1'}
DealMaker, https://dealmaker.tech, {'status': '0'}
ClientSherpa, https://clientSherpa.com, {'status': '2'}
Veratech Intelligence Private Limited, https://www.veratech.in/, {'status': '0'}
CLX, https://www.clx.com, {'status': '1'}
Lexbase, https://www.lexbase.fr, {'status': '0'}
Ringtail, https://www.ringtail.com, {'status': '2'}
Lawyer Marketing Company, https://lawyermarketingcompany.com/, {'status': '0'}
Sanction AI, https://www.sanction.ai, {'status': '0'}
Knowlex, https://www.knowlex.be/home-eng, {'status': '1'}
DX Compliance Solutions, https://www.dx-solutions.ie, {'status': '0'}
Wowbix Digital Marketing, https://wowbix.com, {'status': '0'}
Princeton Gavel, Inc., https://www.princetongavel.com, {'status': '0'}
The Legal Assistant, LLC, https://www.thelegalassistant.com, {'status': '0'}
RMP Jewellers Pvt Ltd, https://rmpjewellers.com/, {'status': '1'}
rajstartup, https://www.rajstartup.com/, {'status': '0'}
DASTAVEJ, https://www.legalbuddy.in, {'status': '1'}
3E Accounting Singapore, https://www.3ecpa.com.sg/, {'status': '0'}
Infinnium, https://www.infinnium.cm, {'status': '0'}
Demander Justice, https://litige.fr, {'status': '0'}
Arkon Web Solutions, https://us.arkonwebsolutions.com, {'status': '0'}
LegalWiz.in, https://www.legalwiz.in/, {'status': '0'}
Legalicity, https://www.legalicity.net, {'status': '0'}
Vaaithaa, https://vaaithaa.com/, {'status': '1'}
TermScout, https://termscout.com/, {'status': '0'}
Iusify, https://www.iusify.com, {'status': '0'}
LawyerlinQ B.V., https://www,lawyerlinq.com, {'status': '0'}
IJ International Legal Group, https://www.ij-ilg.com/, {'status': '0'}
Estate Apps LLC, https://www.estateappsllc.com, {'status': '0'}
Digital DNA Group, https://www.digitaldnagroup.com, {'status': '0'}
Bodhala, https://www.bodhala.com/, {'status': '0'}
Legalpad, https://www.legalpad.io/, {'status': '0'}
Usercentrics, https://usercentrics.com/, {'status': '0'}
LegalMation, https://www.legalmation.com/, {'status': '0'}
Legal Utopia, https://www.legalutopia.co.uk/, {'status': '0'}
The Legal Capsule, https://thelegalcapsule.com/, {'status': '0'}
Expert Institute, https://www.expertinstitute.com/, {'status': '0'}
passingboxes, https://www.linkedin.com/company/passingboxes, {'status': '1'}
Nefelex, https://nefelex.com/en/, {'status': '1'}
CloudNine, https://cloudnine.com/, {'status': '0'}
Pixsy, https://www.pixsy.com/, {'status': '0'}
Congruity360, https://www.congruity360.com/, {'status': '0'}
RTIwala, https://rtiwala.com/, {'status': '0'}
Legility, https://legility.com/, {'status': '0'}
Marketly, https://marketly.com/, {'status': '0'}
McCarthyFinch, https://www.mccarthyfinch.com/, {'status': '0'}
Whooster, https://www.whooster.com/, {'status': '0'}
Cogneesol Inc., https://www.cogneesol.com/, {'status': '0'}
LEGALIBOO, http://legaliboopro.com/, {'status': '0'}
ligris., https://www.ligris.com/, {'status': '0'}
LegalComet, https://www.legalcomet.com/, {'status': '0'}
Braina, https://www.brainasoft.com/braina/, {'status': '0'}
Merton Lawyers, https://www.mertonlawyers.com.au/, {'status': '0'}
Bernabei & Wachtel, https://www.bernabeipllc.com/, {'status': '0'}
AllMed, https://www.allmedmd.com/, {'status': '0'}
Berkelyn, http://berkelyn.com/, {'status': '0'}
Mccoy|fatula, https://www.mccoyfatula.com/, {'status': '0'}
Intelivix, https://intelivix.com/, {'status': '0'}
Justice2People, https://www.justice2people.com/, {'status': '0'}
LawSchoolProfs.com, https://www.lawschoolprofs.com, {'status': '0'}
Axon Partners, https://www.axonpartnersgroup.com/, {'status': '0'}
FlashPoint IP, https://flashpointip.com/, {'status': '0'}
eConciliar, https://www.econciliar.com.br/, {'status': '0'}
Prima Veritas, https://www.prima-veritas.ua/, {'status': '0'}
